intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
1553000,0.011131579135994496,0.7349739706578324,0.011131579135994496,0.011131579135994496,,,,"GCF_003252755.1 Haemophilus parainfluenzae strain=C2006002596, ASM325275v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,3e8fd94fed6765b59ed6454114bdcb94,0.7349739706578324,1553000,0,56346000,,SRS013825.tar.bz2,d0dd1539,139513000
1518000,0.010880706457462745,0.695373339441136,0.010880706457462745,0.010880706457462745,,,,"GCF_001560895.1 Streptococcus mitis strain=SVGS_061, ASM156089v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,efd2729c42b577e1633cf0ad23208d7d,0.695373339441136,1518000,1,54828000,,SRS013825.tar.bz2,d0dd1539,139513000
1242000,0.00890239619246952,0.5517410495340853,0.008063764667091956,0.008063764667091956,,,,"GCF_002386345.1 Streptococcus oralis strain=FDAARGOS_367, ASM238634v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,574c99593e991dd13455614261fa499f,0.6091221186856303,1125000,2,53703000,,SRS013825.tar.bz2,d0dd1539,139513000
1115000,0.007992086758940028,0.49732381801962533,0.007992086758940028,0.007992086758940028,,,,"GCF_902810435.1 Veillonella parvula strain=SKV38, SKV38",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,92fffacc05525a8c6779bf5455282783,0.49732381801962533,1115000,3,52588000,,SRS013825.tar.bz2,d0dd1539,139513000
1484000,0.010637001569746188,0.5059952038369304,0.007562019310028456,0.007562019310028456,,,,"GCF_009496165.1 Streptococcus mitis strain=SM08, ASM949616v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,41faf50d231172e0648989fe438d8e78,0.7117505995203837,1055000,4,51533000,,SRS013825.tar.bz2,d0dd1539,139513000
1000000,0.007167790815192849,0.4416961130742049,0.007167790815192849,0.007167790815192849,,,,"GCF_000175615.1 Rothia mucilaginosa ATCC 25296 strain=ATCC 25296, ASM17561v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,11db2ba4a5b7213bf246441cf0a5780d,0.4416961130742049,1000000,5,50533000,,SRS013825.tar.bz2,d0dd1539,139513000
1005000,0.007203629769268814,0.41023489932885904,0.007010099417258607,0.007010099417258607,,,,"GCF_009738225.1 Streptococcus salivarius strain=ICDC2, ASM973822v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,064f37e0e8408f176a29afe33224f971,0.42156040268456374,978000,6,49555000,,SRS013825.tar.bz2,d0dd1539,139513000
971000,0.006959924881552257,0.48743718592964824,0.006952757090737064,0.006952757090737064,,,,"GCF_012273215.1 Gemella haemolysans strain=FDAARGOS_740, ASM1227321v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,926d704c08a164bfeecea965edb44af7,0.4879396984924623,970000,7,48585000,,SRS013825.tar.bz2,d0dd1539,139513000
878000,0.006293320335739322,0.32076162577810324,0.006278984754108936,0.006278984754108936,,,,"GCF_014054945.1 Neisseria sicca strain=DSM 17713, ASM1405494v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,8cc3eeed549c7bdaf1c555749526a783,0.3214939582570487,876000,8,47709000,,SRS013825.tar.bz2,d0dd1539,139513000
895000,0.0064151727795976,0.39168591224018473,0.006078286611283536,0.006078286611283536,,,,"GCF_900186995.1 Haemophilus pittmaniae strain=NCTC13334, 50465_A02",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,980b75f60c4cda00f1ebe6184c1e93f0,0.4133949191685912,848000,9,46861000,,SRS013825.tar.bz2,d0dd1539,139513000
832000,0.00596360195824045,0.3357723577235772,0.005920595213349294,0.005920595213349294,,,,"GCF_000164695.2 Rothia dentocariosa ATCC 17931 strain=ATCC 17931, ASM16469v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,749b0a6cf814c3c640e32fe578204f06,0.3382113821138211,826000,10,46035000,,SRS013825.tar.bz2,d0dd1539,139513000
1414000,0.01013525621268269,0.3737556561085973,0.005920595213349294,0.005920595213349294,,,,"GCF_000187745.1 Streptococcus sp. M334 strain=M334, ASM18774v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,871ce9439ca9d063f58e00414c9a5235,0.6398190045248868,826000,11,45209000,,SRS013825.tar.bz2,d0dd1539,139513000
797000,0.005712729279708701,0.2526148969889065,0.005712729279708701,0.005712729279708701,,,,"GCF_000144405.1 Prevotella melaninogenica ATCC 25845 strain=ATCC 25845, ASM14440v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,33345282ddecaefe1682f1bd43bc7ffe,0.2526148969889065,797000,12,44412000,,SRS013825.tar.bz2,d0dd1539,139513000
851000,0.006099789983729115,0.3903036238981391,0.005712729279708701,0.005712729279708701,,,,"GCF_002959915.1 Veillonella atypica KON strain=ATCC 17744, ASM295991v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,c64242b3a6215455e5c7b11a8f869a61,0.4167482859941234,797000,13,43615000,,SRS013825.tar.bz2,d0dd1539,139513000
851000,0.006099789983729115,0.3806957373836355,0.005569373463404844,0.005569373463404844,,,,"GCA_902363395.1 Streptococcaceae bacterium, MGYG-HGUT-00114",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,28ca770bedf33ed763ca644c4270ffe1,0.416952474277315,777000,14,42838000,,SRS013825.tar.bz2,d0dd1539,139513000
691000,0.004952943453298259,0.2680171406310869,0.00493144008085268,0.00493144008085268,,,,"GCF_002763915.1 Fusobacterium pseudoperiodonticum strain=KCOM 1262, ASM276391v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,721f0b8d1f9364b1922999b37caa723b,0.2691858200233736,688000,15,42150000,,SRS013825.tar.bz2,d0dd1539,139513000
