intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
5936000,0.013945042063001708,0.9143561306223044,0.013945042063001708,0.013945042063001708,,,,"GCF_001314995.1 Bacteroides ovatus strain=ATCC 8483, ASM131499v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,514bdd6aa640f40cc6414be0e11ec2f6,0.9143561306223044,5936000,0,193057000,,SRS015264.tar.bz2,9b471be1,425671000
4486000,0.010538655440469282,0.972885032537961,0.010536306208315811,0.010536306208315811,,,,"GCF_014647335.1 Butyricimonas faecihominis strain=JCM 18676, ASM1464733v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,e55bfe44d199f02a0f8c1befd7e6019c,0.9731019522776573,4485000,1,188572000,,SRS015264.tar.bz2,9b471be1,425671000
4481000,0.01052690927970193,0.8041742286751361,0.010409447672028397,0.010409447672028397,,,,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,f906f0ea3324bc6db880a742f3f0b0ba,0.8132486388384755,4431000,2,184141000,,SRS015264.tar.bz2,9b471be1,425671000
3778000,0.008875399075812071,0.7378984651711924,0.008809620575514893,0.008809620575514893,,,,"GCF_000025985.1 Bacteroides fragilis NCTC 9343, ASM2598v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,dec6823a28f0aea55b13c3be158528c4,0.7434081070444707,3750000,3,180391000,,SRS015264.tar.bz2,9b471be1,425671000
3739000,0.008783779021826716,0.765948717948718,0.008772032861059363,0.008772032861059363,,,,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,5feebdfe795727335c87e462e7a7cc14,0.766974358974359,3734000,4,176657000,,SRS015264.tar.bz2,9b471be1,425671000
3803000,0.008934129879648837,0.5803174603174603,0.008588792753088654,0.008588792753088654,,,,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,df098e390010d8add7b59e4ff0574d30,0.6036507936507937,3656000,5,173001000,,SRS015264.tar.bz2,9b471be1,425671000
3694000,0.008678063574920538,0.7852408307556341,0.008349171073434648,0.008349171073434648,,,,"GCF_002222615.2 Bacteroides caccae strain=ATCC 43185, ASM222261v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,47030cb09435e5a03e1ce6a49f0753a5,0.8161732213875387,3554000,6,169447000,,SRS015264.tar.bz2,9b471be1,425671000
3499000,0.008219963304993763,0.740499457111835,0.008010881643334876,0.008010881643334876,,,,"GCF_000154205.1 Bacteroides uniformis ATCC 8492 strain=ATCC 8492, ASM15420v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,2e2ee99950af50be6093dcb7d1a24282,0.7598262757871879,3410000,7,166037000,,SRS015264.tar.bz2,9b471be1,425671000
3393000,0.007970944696725876,0.7974923113319139,0.007919261589349521,0.007919261589349521,,,,"GCA_000803105.1 Coprobacter secundus strain=177, ASM80310v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,d514a5392eaf202adc6934a4db7121cf,0.8026969481902059,3371000,8,162666000,,SRS015264.tar.bz2,9b471be1,425671000
3353000,0.00787697541058705,0.5025125628140703,0.007752466106453105,0.007752466106453105,,,,"GCF_000158035.1 Bacteroides cellulosilyticus DSM 14838 strain=DSM 14838, ASM15803v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,60210be30b063414acf935ddf123a997,0.5105832191259327,3300000,9,159366000,,SRS015264.tar.bz2,9b471be1,425671000
