intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
2313000,0.004462640578966358,0.7382700287264603,0.004462640578966358,0.004462640578966358,,,,"GCF_000185845.1 Prevotella salivae DSM 15606 strain=DSM 15606, ASM18584v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,dff57ddcce4dd6b6a8940ac3baf34695,0.7382700287264603,2313000,0,135341000,,SRS015057.tar.bz2,caa0e3bc,518303000
2233000,0.004308290710260215,0.7517076502732241,0.004246550762777758,0.004246550762777758,,,,"GCF_000613925.1 Prevotella histicola JCM 15637 = DNF00424 strain=JCM 15637, ASM61392v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,eacfb5d41d7cf4b700ce1526b366572b,0.762636612021858,2201000,1,133140000,,SRS015057.tar.bz2,caa0e3bc,518303000
2138000,0.00412500024117167,0.5799112097669257,0.004032390319947984,0.004032390319947984,,,,"GCF_900187995.1 Prevotella jejuni strain=DSM 26989, IMG-taxon 2724679806 annotated assembly",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,052d4e1d04265a0bb026713fab8042a8,0.5932297447280799,2090000,2,131050000,,SRS015057.tar.bz2,caa0e3bc,518303000
2026000,0.003908910424983069,0.7892481495909622,0.003908910424983069,0.003908910424983069,,,,"GCF_002763915.1 Fusobacterium pseudoperiodonticum strain=KCOM 1262, ASM276391v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,721f0b8d1f9364b1922999b37caa723b,0.7892481495909622,2026000,3,129024000,,SRS015057.tar.bz2,caa0e3bc,518303000
2022000,0.0039011929315477625,0.7182044887780549,0.003889616691394802,0.003889616691394802,,,,"GCF_003862485.1 Lachnoanaerobaculum orale strain=DSM 24553, ASM386248v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,26c69ee2250e31a635aaf0314ab61ef6,0.7203420021375133,2016000,4,127008000,,SRS015057.tar.bz2,caa0e3bc,518303000
1961000,0.0037835011566593286,0.8986703347088492,0.0037815717833005018,0.0037815717833005018,,,,"GCF_001074805.1 Streptococcus parasanguinis strain=886_SPAR, ASM107480v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,6ccd3a1399547bdc639c88b30751963b,0.8991288399816598,1960000,5,125048000,,SRS015057.tar.bz2,caa0e3bc,518303000
1927000,0.003717902462459218,0.7698158526821457,0.0037101849690239106,0.0037101849690239106,,,,"GCA_015258065.1 Lachnospiraceae bacterium, ASM1525806v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,d12d14b14ad46ef5c40f58ed400bc280,0.7714171337069655,1923000,6,123125000,,SRS015057.tar.bz2,caa0e3bc,518303000
1893000,0.003652303768259107,0.6144343302990898,0.003646515648182627,0.003646515648182627,,,,"GCF_016651435.1 Catonella massiliensis strain=Marseille-Q4567, ASM1665143v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,4ea84ca56b0eeafc7bda08311b978d26,0.6154096228868661,1890000,7,121235000,,SRS015057.tar.bz2,caa0e3bc,518303000
1867000,0.0036021400609296105,0.746,0.0035982813142119573,0.0035982813142119573,,,,"GCA_015256945.1 Prevotellaceae bacterium, ASM1525694v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,09d719285d29084500b86f4107ce2647,0.7468,1865000,8,119370000,,SRS015057.tar.bz2,caa0e3bc,518303000
1857000,0.0035828463273413426,0.93158953722334,0.003573199460547209,0.003573199460547209,,,,"GCF_018128245.1 Leptotrichia sp. oral taxon 221 strain=F0705, ASM1812824v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,d8657bac968309d44f44795b8c762ad5,0.9341046277665996,1852000,9,117518000,,SRS015057.tar.bz2,caa0e3bc,518303000
1849000,0.0035674113404707284,0.7795109612141653,0.0035674113404707284,0.0035674113404707284,,,,"GCA_902373545.1 uncultured Actinomyces sp., MGYG-HGUT-01285",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,4b53f31fad140e2cc45d431cb2803eeb,0.7795109612141653,1849000,10,115669000,,SRS015057.tar.bz2,caa0e3bc,518303000
1875000,0.0036175750478002248,0.7313967369677676,0.003546188233523634,0.003546188233523634,,,,"GCF_000238055.2 Oribacterium parvum ACB1 strain=ACB1, Oribacterium_sp_ACB1_V2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,053fa6953e85ccd281a9397aa65767f7,0.7461201750895344,1838000,11,113831000,,SRS015057.tar.bz2,caa0e3bc,518303000
1942000,0.0037468430628416196,0.6056013179571664,0.003546188233523634,0.003546188233523634,,,,"GCF_000220255.1 Prevotella pallens ATCC 700821 strain=ATCC 700821, ASM22025v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,ae975e88c05929ca5d0da00e93b1b561,0.6398682042833608,1838000,12,111993000,,SRS015057.tar.bz2,caa0e3bc,518303000
1861000,0.00359056382077665,0.8269754768392371,0.0035133888864235783,0.0035133888864235783,,,,"GCA_018141845.1 Lachnospiraceae bacterium oral taxon 096 strain=F0428, ASM1814184v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,e7e630ee2be04c3f54b399e7772bc69f,0.8451407811080835,1821000,13,110172000,,SRS015057.tar.bz2,caa0e3bc,518303000
1929000,0.0037217612091768717,0.5989847715736041,0.0034149908451234124,0.0034149908451234124,,,,"GCF_000257925.1 Prevotella sp. oral taxon 306 str. F0472 strain=F0472, PspF0472v1.0",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,a8c3e6ed939c7baeb4842662e5bdc796,0.6527918781725889,1770000,14,108402000,,SRS015057.tar.bz2,caa0e3bc,518303000
1770000,0.0034149908451234124,0.8667972575905974,0.0034149908451234124,0.0034149908451234124,,,,"GCF_002959915.1 Veillonella atypica KON strain=ATCC 17744, ASM295991v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,c64242b3a6215455e5c7b11a8f869a61,0.8667972575905974,1770000,15,106632000,,SRS015057.tar.bz2,caa0e3bc,518303000
1752000,0.00338026212466453,0.7210570469798657,0.0033165928038232464,0.0033165928038232464,,,,"GCF_009738225.1 Streptococcus salivarius strain=ICDC2, ASM973822v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,064f37e0e8408f176a29afe33224f971,0.7348993288590604,1719000,16,104913000,,SRS015057.tar.bz2,caa0e3bc,518303000
1830000,0.0035307532466530194,0.7349290780141844,0.003198901028934812,0.003198901028934812,,,,"GCF_007990445.1 Leptotrichia wadei strain=JMUB3936, ASM799044v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,788aae5375cbd2a3770dcd29301a45eb,0.8111702127659575,1658000,17,103255000,,SRS015057.tar.bz2,caa0e3bc,518303000
1779000,0.0034323552053528534,0.7907647907647908,0.0031718898019112373,0.0031718898019112373,,,,"GCF_013393365.1 Veillonella sp. T1-7 strain=T1-7, ASM1339336v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,8d385d4c2fd4ec420452a24991b7935d,0.8556998556998557,1644000,18,101611000,,SRS015057.tar.bz2,caa0e3bc,518303000
1927000,0.003717902462459218,0.5109350237717908,0.00311014985442878,0.00311014985442878,,,,"GCF_000144405.1 Prevotella melaninogenica ATCC 25845 strain=ATCC 25845, ASM14440v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,33345282ddecaefe1682f1bd43bc7ffe,0.6107765451664026,1612000,19,99999000,,SRS015057.tar.bz2,caa0e3bc,518303000
1637000,0.00315838418839945,0.9152737752161383,0.003063844893816937,0.003063844893816937,,,,"GCF_013394695.1 Streptococcus sp. oral taxon 061 strain=F0704, ASM1339469v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,13384302fbc67d015f8942c70f171b44,0.9435158501440922,1588000,20,98411000,,SRS015057.tar.bz2,caa0e3bc,518303000
1653000,0.0031892541621406784,0.7037882245549977,0.002975093719310905,0.002975093719310905,,,,"GCF_900128465.1 Actinomyces bouchesdurhonensis strain=Marseille-P2825, PRJEB18045",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,6c0e8a21b314128805517d443dd4e17e,0.7544500228206299,1542000,21,96869000,,SRS015057.tar.bz2,caa0e3bc,518303000
