intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
1617000,0.004080262832514925,0.6774193548387096,0.004080262832514925,0.004080262832514925,,,,"GCF_000163055.2 Prevotella sp. oral taxon 299 str. F0039 strain=F0039, ASM16305v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,681949734b74cf01a40bfdf63287486d,0.6774193548387096,1617000,0,48186000,,SRS023930.tar.bz2,c6a587f2,396298000
1594000,0.00402222569884279,0.5166392092257002,0.003956618504256898,0.003956618504256898,,,,"GCF_000220255.1 Prevotella pallens ATCC 700821 strain=ATCC 700821, ASM22025v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,ae975e88c05929ca5d0da00e93b1b561,0.5252059308072488,1568000,1,46618000,,SRS023930.tar.bz2,c6a587f2,396298000
1378000,0.003477181313052299,0.587708066581306,0.00347465795941438,0.00347465795941438,,,,"GCA_015259235.1 Alloprevotella sp., ASM1525923v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,47f304effd254e0f2030c3c824302efa,0.5881348698250106,1377000,2,45241000,,SRS023930.tar.bz2,c6a587f2,396298000
1293000,0.0032626962538291893,0.5923041685753551,0.0032626962538291893,0.0032626962538291893,,,,"GCF_001560895.1 Streptococcus mitis strain=SVGS_061, ASM156089v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,efd2729c42b577e1633cf0ad23208d7d,0.5923041685753551,1293000,3,43948000,,SRS023930.tar.bz2,c6a587f2,396298000
1169000,0.0029498004027272407,0.4816646065100948,0.0029498004027272407,0.0029498004027272407,,,,"GCF_001457555.1 Fusobacterium nucleatum subsp. polymorphum strain=NCTC10562, NCTC10562",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,1cfb9c2c8c5ece22c205b7cb1cb18cc6,0.4816646065100948,1169000,4,42779000,,SRS023930.tar.bz2,c6a587f2,396298000
1095000,0.002763072233521239,0.4979536152796726,0.002763072233521239,0.002763072233521239,,,,"GCF_000191405.1 Haemophilus parainfluenzae ATCC 33392 strain=ATCC 33392, ASM19140v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,fbfb9299b266913d2d2b6175ee509a88,0.4979536152796726,1095000,5,41684000,,SRS023930.tar.bz2,c6a587f2,396298000
1080000,0.002725221928952455,0.2985244040862656,0.0026545680270907246,0.0026545680270907246,,,,"GCF_000613445.1 Prevotella shahii DSM 15611 = JCM 12083 strain=JCM 12083, ASM61344v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,927a443f638861aea914b9c26b38bdb5,0.3064699205448354,1052000,6,40632000,,SRS023930.tar.bz2,c6a587f2,396298000
1100000,0.0027756890017108338,0.3899493572263342,0.0025258769915568586,0.0025258769915568586,,,,"GCF_002763915.1 Fusobacterium pseudoperiodonticum strain=KCOM 1262, ASM276391v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,721f0b8d1f9364b1922999b37caa723b,0.4285157771717959,1001000,7,39631000,,SRS023930.tar.bz2,c6a587f2,396298000
1019000,0.0025712973570393995,0.4698564593301435,0.002477933272436399,0.002477933272436399,,,,"GCF_006384255.1 Haemophilus sp. SZY H1 strain=SZY H1, ASM638425v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,0dbba7d5e17d7222421400a0f13ae34c,0.4875598086124402,982000,8,38649000,,SRS023930.tar.bz2,c6a587f2,396298000
981000,0.00247540991879848,0.4552417424605074,0.002399709309660912,0.002399709309660912,,,,"GCF_002015045.1 Haemophilus paraphrohaemolyticus strain=CCUG 3718, ASM201504v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,bfedfcf46c680ee985cd0eee357bacc2,0.46960268070847294,951000,9,37698000,,SRS023930.tar.bz2,c6a587f2,396298000
1236000,0.0031188650964678096,0.4786902286902287,0.0023240087005233436,0.0023240087005233436,,,,"GCF_001650315.1 Streptococcus sp. CCUG 49591 strain=CCUG 49591, ASM165031v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,8d77232a4762effa71f5aee6d5c0139e,0.6424116424116424,921000,10,36777000,,SRS023930.tar.bz2,c6a587f2,396298000
889000,0.0022432613841099373,0.5556946182728411,0.0022407380304720185,0.0022407380304720185,,,,"GCF_001553345.1 Veillonella sp. DNF00869 strain=DNF00869, ASM155334v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,d93d224052c91d52b1aaf5b44162c303,0.5563204005006258,888000,11,35889000,,SRS023930.tar.bz2,c6a587f2,396298000
