intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
630000,0.06620428751576292,0.34691629955947134,0.06620428751576292,0.06620428751576292,,,,"GCF_000245815.1 Dolosigranulum pigrum ATCC 51524 strain=ATCC 51524, Dolo_pigr_ATCC_51524_V1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,786730e4a7016d177710bc545c7918ca,0.34691629955947134,630000,0,2057000,,SRS049744.tar.bz2,01738b68,9516000
248000,0.026061370323665407,0.10205761316872428,0.026061370323665407,0.026061370323665407,,,,"GCF_003030305.1 Cutibacterium acnes strain=ATCC 6919, ASM303030v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,ff021938b2e5aeb2c3d43194bd8f6fed,0.10205761316872428,248000,1,1809000,,SRS049744.tar.bz2,01738b68,9516000
196000,0.020596889449348465,0.09206200093940817,0.020596889449348465,0.020596889449348465,,,,"GCF_014931395.1 Haemophilus parainfluenzae strain=M1C137_2, ASM1493139v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,f933131d2119ed65677531a0c48a4c5a,0.09206200093940817,196000,2,1613000,,SRS049744.tar.bz2,01738b68,9516000
173000,0.01817990752416982,0.11019108280254777,0.01817990752416982,0.01817990752416982,,,,"GCA_003241315.1 Lawsonella clevelandensis, ASM324131v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,615e5c6c38f626bff2360eec57680c79,0.11019108280254777,173000,3,1440000,,SRS049744.tar.bz2,01738b68,9516000
145000,0.015237494745691468,0.06731662024141133,0.015237494745691468,0.015237494745691468,,,,"GCF_014647755.1 Porphyromonas pasteri strain=JCM 30531, ASM1464775v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,2a81c1b7e89daa651c5a51bffe9edaf9,0.06731662024141133,145000,4,1295000,,SRS049744.tar.bz2,01738b68,9516000
136000,0.014291719209751997,0.06040268456375839,0.014186633039092055,0.014186633039092055,,,,"GCF_002959775.1 Veillonella rogosae JCM 15642 strain=JCM 15642, ASM295977v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,feec846e832a1a83918fce73cf9e3977,0.060850111856823264,135000,5,1160000,,SRS049744.tar.bz2,01738b68,9516000
114000,0.01197982345523329,0.04736186123805567,0.01197982345523329,0.01197982345523329,,,,"GCF_000159115.1 Corynebacterium accolens ATCC 49725 strain=ATCC 49725, ASM15911v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,30fc14d53964d66f039fe9009573cee3,0.04736186123805567,114000,6,1046000,,SRS049744.tar.bz2,01738b68,9516000
107000,0.011244220260613703,0.04168289832489287,0.011244220260613703,0.011244220260613703,,,,"GCF_002763915.1 Fusobacterium pseudoperiodonticum strain=KCOM 1262, ASM276391v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,721f0b8d1f9364b1922999b37caa723b,0.04168289832489287,107000,7,939000,,SRS049744.tar.bz2,01738b68,9516000
97000,0.010193358554014292,0.019751578090002036,0.010193358554014292,0.010193358554014292,,,,"GCF_003697165.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 strain=ATCC 11775, ASM369716v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,60bfe150353edefcbd7db7314951359d,0.019751578090002036,97000,8,842000,,SRS049744.tar.bz2,01738b68,9516000
85000,0.008932324506094998,0.03887089310504396,0.008827238335435058,0.008827238335435058,,,,"GCF_004785935.1 Streptococcus rubneri strain=DSM 26920, ASM478593v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,87394cf55b205f98075b0d8888090665,0.03933364183248496,84000,9,758000,,SRS049744.tar.bz2,01738b68,9516000
163000,0.017129045817570406,0.04258594150846588,0.008722152164775116,0.008722152164775116,,,,"GCF_014931275.1 Haemophilus parainfluenzae strain=M1C160_1, ASM1493127v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,90ed85567504e269bdef87c296aa46c1,0.0836326321190354,83000,10,675000,,SRS049744.tar.bz2,01738b68,9516000
77000,0.008091635140815468,0.025312294543063774,0.008091635140815468,0.008091635140815468,,,,"GCF_000614025.1 Prevotella aurantiaca JCM 15754 strain=JCM 15754, ASM61402v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,b572aa9dc2551bd8c03cb87e3840f7d8,0.025312294543063774,77000,11,598000,,SRS049744.tar.bz2,01738b68,9516000
56000,0.0058848255569567045,0.01711568938193344,0.005674653215636823,0.005674653215636823,,,,"GCF_000144405.1 Prevotella melaninogenica ATCC 25845 strain=ATCC 25845, ASM14440v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,33345282ddecaefe1682f1bd43bc7ffe,0.01774960380348653,54000,12,544000,,SRS049744.tar.bz2,01738b68,9516000
54000,0.005674653215636823,0.0242152466367713,0.005674653215636823,0.005674653215636823,,,,"GCF_003351665.1 Neisseria subflava strain=M18660, ASM335166v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,516c882cbc8170614a6d64de4ff4fba1,0.0242152466367713,54000,13,490000,,SRS049744.tar.bz2,01738b68,9516000
53000,0.005569567044976881,0.022344013490725127,0.005569567044976881,0.005569567044976881,,,,"GCA_902373545.1 uncultured Actinomyces sp., MGYG-HGUT-01285",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,4b53f31fad140e2cc45d431cb2803eeb,0.022344013490725127,53000,14,437000,,SRS049744.tar.bz2,01738b68,9516000
54000,0.005674653215636823,0.014755959137343927,0.00546448087431694,0.00546448087431694,,,,"GCF_000613445.1 Prevotella shahii DSM 15611 = JCM 12083 strain=JCM 12083, ASM61344v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,927a443f638861aea914b9c26b38bdb5,0.01532349602724177,52000,15,385000,,SRS049744.tar.bz2,01738b68,9516000
