intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
2633000,0.004678476874144885,0.7757807896287566,0.004678476874144885,0.004678476874144885,,,,"GCF_000269805.1 Actinomyces massiliensis 4401292 strain=4401292, ASM26980v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,b8d9b3912ab1d72c40680ab960f15ed9,0.7757807896287566,2633000,0,111203000,,SRS024021.tar.bz2,c8304c71,562790000
2404000,0.004271575543275467,0.9292616930807885,0.004271575543275467,0.004271575543275467,,,,"GCA_002355935.1 Rothia aeria strain=JCM 11412, ASM235593v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,eb948218f0408dc18f5b24385de1af7d,0.9292616930807885,2404000,1,108799000,,SRS024021.tar.bz2,c8304c71,562790000
2377000,0.004223600277190426,0.8556851311953353,0.004172071287691679,0.004172071287691679,,,,"GCF_000220835.1 Actinomyces sp. oral taxon 448 str. F0400 strain=F0400, ASM22083v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,d6d62b8141634725bc92783910f04427,0.8662536443148688,2348000,2,106451000,,SRS024021.tar.bz2,c8304c71,562790000
2253000,0.00400326942554061,0.6980591791282215,0.003898434584836262,0.003898434584836262,,,,"GCF_006546825.1 Actinomyces oris strain=CCUG 34288, ASM654682v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,e8605a9ea870c376247ec0446d5ce47b,0.7168310531339485,2194000,3,104257000,,SRS024021.tar.bz2,c8304c71,562790000
2059000,0.003658558254411059,0.7435804701627486,0.003653227669290499,0.003653227669290499,,,,"GCF_013410305.1 Corynebacterium durum strain=DSM 45333, ASM1341030v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,bb2dbb46a577f5244bb32a0d740b2c37,0.7446654611211573,2056000,4,102201000,,SRS024021.tar.bz2,c8304c71,562790000
1990000,0.0035359547966381777,0.8876003568242641,0.0035359547966381777,0.0035359547966381777,,,,"GCF_902810435.1 Veillonella parvula strain=SKV38, SKV38",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,92fffacc05525a8c6779bf5455282783,0.8876003568242641,1990000,5,100211000,,SRS024021.tar.bz2,c8304c71,562790000
1845000,0.003278309849144441,0.8113456464379947,0.003278309849144441,0.003278309849144441,,,,"GCF_007990635.1 Leptotrichia hongkongensis strain=JMUB5056, ASM799063v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,95d6a421867222c2a801160a551447d9,0.8113456464379947,1845000,6,98366000,,SRS024021.tar.bz2,c8304c71,562790000
2086000,0.0037065335204961,0.6128709569856619,0.0032658718171964677,0.0032658718171964677,,,,"GCF_900323545.1 Actinomyces sp. Marseille-P3109 strain=Marseille-P3109, PRJEB18270",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,8b694200dd8677bccd4acb9070a4d33f,0.695565188396132,1838000,7,96528000,,SRS024021.tar.bz2,c8304c71,562790000
1732000,0.003077524476270012,0.7515230635335074,0.003068640167735745,0.003068640167735745,,,,"GCF_000466165.1 Actinobaculum sp. oral taxon 183 str. F0552 strain=F0552, ASM46616v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,aed3f0e767fa832623733db8d6812289,0.7536988685813751,1727000,8,94801000,,SRS024021.tar.bz2,c8304c71,562790000
1711000,0.0030402103804260915,0.5587851077726976,0.0030402103804260915,0.0030402103804260915,,,,"GCF_900637555.1 Lautropia mirabilis strain=NCTC12852, 51726_E01",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,5bb167c321b3d5ddc328e1d5bcda4a1e,0.5587851077726976,1711000,9,93090000,,SRS024021.tar.bz2,c8304c71,562790000
1705000,0.0030295492101849713,0.6041888533901314,0.003024218625064411,0.003024218625064411,,,,"GCF_011612265.2 Corynebacterium matruchotii strain=ATCC 14266, ASM1161226v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,db37b4d014ce2defcf45ffa5d152f30d,0.6052538161164359,1702000,10,91388000,,SRS024021.tar.bz2,c8304c71,562790000
1641000,0.0029158300609463564,0.8048062775870525,0.0029158300609463564,0.0029158300609463564,,,,"GCF_002386345.1 Streptococcus oralis strain=FDAARGOS_367, ASM238634v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,574c99593e991dd13455614261fa499f,0.8048062775870525,1641000,11,89747000,,SRS024021.tar.bz2,c8304c71,562790000
1633000,0.0029016151672915298,0.4180747567844342,0.0029016151672915298,0.0029016151672915298,,,,"GCF_000312305.1 Prevotella conceptionensis 9403948 strain=9403948, ASM31230v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,79fd310c646893da4a3f0a8fc81b14da,0.4180747567844342,1633000,12,88114000,,SRS024021.tar.bz2,c8304c71,562790000
1726000,0.003066863306028892,0.6520325203252032,0.002850086177792782,0.002850086177792782,,,,"GCF_000164695.2 Rothia dentocariosa ATCC 17931 strain=ATCC 17931, ASM16469v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,749b0a6cf814c3c640e32fe578204f06,0.7016260162601626,1604000,13,86510000,,SRS024021.tar.bz2,c8304c71,562790000
1540000,0.0027363670285541677,0.6337041615162753,0.002732813305140461,0.002732813305140461,,,,"GCF_001457555.1 Fusobacterium nucleatum subsp. polymorphum strain=NCTC10562, NCTC10562",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,1cfb9c2c8c5ece22c205b7cb1cb18cc6,0.6345282241450351,1538000,14,84972000,,SRS024021.tar.bz2,c8304c71,562790000
1529000,0.0027168215497787806,0.5120562625586068,0.0027168215497787806,0.0027168215497787806,,,,"GCF_900446695.1 Capnocytophaga sputigena strain=NCTC11653, 48903_C01",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,c5ec673ee63571d9725458347fad9ecc,0.5120562625586068,1529000,15,83443000,,SRS024021.tar.bz2,c8304c71,562790000
1530000,0.002718598411485634,0.6953160527512505,0.0027168215497787806,0.0027168215497787806,,,,"GCF_000191405.1 Haemophilus parainfluenzae ATCC 33392 strain=ATCC 33392, ASM19140v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,fbfb9299b266913d2d2b6175ee509a88,0.6957708049113234,1529000,16,81914000,,SRS024021.tar.bz2,c8304c71,562790000
1962000,0.003486202668846284,0.49651510122801196,0.00265818511345262,0.00265818511345262,,,,"GCF_001956585.1 Actinomyces naeslundii strain=NCTC 10301, ASM195658v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,9196730273108bdb75cdf35e1ddeada2,0.6511782276800531,1496000,17,80418000,,SRS024021.tar.bz2,c8304c71,562790000
1469000,0.0026102098473675794,0.4314361545266883,0.002599548677126459,0.002599548677126459,,,,"GCF_900637725.1 Pseudopropionibacterium propionicum strain=NCTC12967, 52551_C01",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,10bd37bd6f1a63359b7945b88d23b0c3,0.4332055440872899,1463000,18,78955000,,SRS024021.tar.bz2,c8304c71,562790000
2021000,0.0035910375095506318,0.4544854881266491,0.002448515432043924,0.002448515432043924,,,,"GCF_005696555.1 Actinomyces sp. oral taxon 171 str. F0337 strain=F0337, ASM569655v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,addc21e0789598ec415298641d9774f5,0.6665567282321899,1378000,19,77577000,,SRS024021.tar.bz2,c8304c71,562790000
1337000,0.0023756641020629366,0.5039727582292849,0.0023667797935286697,0.0023667797935286697,,,,"GCF_900637305.1 Cardiobacterium hominis strain=NCTC10426, 50618_F02",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,4ca96fda68eddcdbe96459f28968c05b,0.5058645478622777,1332000,20,76245000,,SRS024021.tar.bz2,c8304c71,562790000
