intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
1889000,0.02142039076054294,0.7678861788617887,0.02142039076054294,0.02142039076054294,,,,"GCF_000164695.2 Rothia dentocariosa ATCC 17931 strain=ATCC 17931, ASM16469v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,749b0a6cf814c3c640e32fe578204f06,0.7678861788617887,1889000,0,42405000,,SRS048719.tar.bz2,2d7aa095,88187000
1712000,0.019413292208602176,0.5447025135221126,0.019413292208602176,0.019413292208602176,,,,"GCF_006546825.1 Actinomyces oris strain=CCUG 34288, ASM654682v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,e8605a9ea870c376247ec0446d5ce47b,0.5447025135221126,1712000,1,40693000,,SRS048719.tar.bz2,2d7aa095,88187000
1608000,0.01823398006508896,0.788621873467386,0.01823398006508896,0.01823398006508896,,,,"GCF_002386345.1 Streptococcus oralis strain=FDAARGOS_367, ASM238634v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,574c99593e991dd13455614261fa499f,0.788621873467386,1608000,2,39085000,,SRS048719.tar.bz2,2d7aa095,88187000
1403000,0.015909374397586946,0.7071428571428572,0.014593987775976052,0.014593987775976052,,,,"GCF_000148585.2 Streptococcus mitis NCTC 12261 strain=NCTC 12261, ASM14858v3",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,132bcfa0362d0f418241e6dc4c1f77c0,0.7708791208791209,1287000,3,37798000,,SRS048719.tar.bz2,2d7aa095,88187000
1277000,0.014480592377561318,0.6412060301507537,0.014469252837719845,0.014469252837719845,,,,"GCF_012273215.1 Gemella haemolysans strain=FDAARGOS_740, ASM1227321v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,926d704c08a164bfeecea965edb44af7,0.6417085427135678,1276000,4,36522000,,SRS048719.tar.bz2,2d7aa095,88187000
1182000,0.013403336092621362,0.5267618198037467,0.013391996552779888,0.013391996552779888,,,,"GCF_902810435.1 Veillonella parvula strain=SKV38, SKV38",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,92fffacc05525a8c6779bf5455282783,0.5272078501338091,1181000,5,35341000,,SRS048719.tar.bz2,2d7aa095,88187000
1072000,0.012155986710059305,0.6063348416289592,0.012155986710059305,0.012155986710059305,,,,"GCA_013333875.2 Flavobacteriaceae bacterium, ASM1333387v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,8f3e9528ce12c678e28a195f4531dc1b,0.6063348416289592,1072000,6,34269000,,SRS048719.tar.bz2,2d7aa095,88187000
994000,0.011271502602424394,0.4520236471123238,0.011271502602424394,0.011271502602424394,,,,"GCF_000191405.1 Haemophilus parainfluenzae ATCC 33392 strain=ATCC 33392, ASM19140v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,fbfb9299b266913d2d2b6175ee509a88,0.4520236471123238,994000,7,33275000,,SRS048719.tar.bz2,2d7aa095,88187000
995000,0.011282842142265867,0.42208642514185946,0.010965335026704616,0.010965335026704616,,,,"GCF_000194945.1 Streptococcus sanguinis SK1 = NCTC 7863 strain=SK1, ASM19494v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,ac10a7125d471ec1ee13fd557751a418,0.4343081623745089,967000,8,32308000,,SRS048719.tar.bz2,2d7aa095,88187000
987000,0.01119212582353408,0.5227272727272727,0.010953995486863143,0.010953995486863143,,,,"GCF_000188295.1 Streptococcus vestibularis ATCC 49124 strain=ATCC 49124, ASM18829v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,f10d58765fd345bffe82da57fb72ecc7,0.5340909090909091,966000,9,31342000,,SRS048719.tar.bz2,2d7aa095,88187000
836000,0.009479855307471623,0.38421052631578945,0.009105650492703007,0.009105650492703007,,,,"GCF_006384255.1 Haemophilus sp. SZY H1 strain=SZY H1, ASM638425v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,0dbba7d5e17d7222421400a0f13ae34c,0.4,803000,10,30539000,,SRS048719.tar.bz2,2d7aa095,88187000
891000,0.01010352999875265,0.29880170081175106,0.00876546429745881,0.00876546429745881,,,,"GCA_002355935.1 Rothia aeria strain=JCM 11412, ASM235593v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,eb948218f0408dc18f5b24385de1af7d,0.344414379590259,773000,11,29766000,,SRS048719.tar.bz2,2d7aa095,88187000
1212000,0.013743522287865559,0.3673860911270983,0.008686087518568496,0.008686087518568496,,,,"GCF_009496165.1 Streptococcus mitis strain=SM08, ASM949616v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,41faf50d231172e0648989fe438d8e78,0.581294964028777,766000,12,29000000,,SRS048719.tar.bz2,2d7aa095,88187000
856000,0.009706646104301088,0.3391224862888483,0.008413938562373139,0.008413938562373139,,,,"GCF_001553855.1 Streptococcus gordonii strain=CCUG 33482, ASM155385v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,419095204c9ce692353e030f466fa6fe,0.3912248628884826,742000,13,28258000,,SRS048719.tar.bz2,2d7aa095,88187000
736000,0.008345901323324299,0.2777142857142857,0.008266524544433987,0.008266524544433987,,,,"GCF_000174755.1 Capnocytophaga gingivalis ATCC 33624 strain=ATCC 33624, ASM17475v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,d01e6cee5fb78e4c7276baf9e03ef249,0.2803809523809524,729000,14,27529000,,SRS048719.tar.bz2,2d7aa095,88187000
723000,0.008198487305385147,0.2680835197613721,0.008153129146019254,0.008153129146019254,,,,"GCF_001809325.1 Neisseria sp. HMSC077D05 strain=HMSC077D05, ASM180932v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,26e724c8ef05e477992d5450a3a8b8e1,0.2695749440715884,719000,15,26810000,,SRS048719.tar.bz2,2d7aa095,88187000
718000,0.008141789606177782,0.2923013585837793,0.008051073287445995,0.008051073287445995,,,,"GCF_009730335.1 Schaalia odontolytica strain=FDAARGOS_732, ASM973033v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,66ebb08e3225b4c7ad6ffa64d63a2ecb,0.29559489501852615,710000,16,26100000,,SRS048719.tar.bz2,2d7aa095,88187000
