intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
5750000,0.009506347760387132,0.8857054836722119,0.009506347760387132,0.009506347760387132,,,,"GCF_001314995.1 Bacteroides ovatus strain=ATCC 8483, ASM131499v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,514bdd6aa640f40cc6414be0e11ec2f6,0.8857054836722119,5750000,0,248944000,,SRS017103.tar.bz2,afded2d0,604859000
5031000,0.008317640970870897,0.9248161764705882,0.008317640970870897,0.008317640970870897,,,,"GCF_011927845.1 Butyricimonas paravirosa strain=DSM 105722, ASM1192784v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,5c4ff261a0e70d62e40310cd5591ac00,0.9248161764705882,5031000,1,243913000,,SRS017103.tar.bz2,afded2d0,604859000
4976000,0.008226710687945456,0.7742857142857142,0.008064689456551031,0.008064689456551031,,,,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,df098e390010d8add7b59e4ff0574d30,0.7898412698412698,4878000,2,239035000,,SRS017103.tar.bz2,afded2d0,604859000
4400000,0.00727442263403537,0.782032667876588,0.007123974347740548,0.007123974347740548,,,,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,f906f0ea3324bc6db880a742f3f0b0ba,0.7985480943738656,4309000,3,234726000,,SRS017103.tar.bz2,afded2d0,604859000
4012000,0.0066329508199431605,0.6057560529922339,0.006576739372316523,0.006576739372316523,,,,"GCF_000158035.1 Bacteroides cellulosilyticus DSM 14838 strain=DSM 14838, ASM15803v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,60210be30b063414acf935ddf123a997,0.6109334551545607,3978000,4,230748000,,SRS017103.tar.bz2,afded2d0,604859000
3711000,0.006135314180660286,0.8265422262690644,0.006003051950950552,0.006003051950950552,,,,"GCF_000154105.1 Parabacteroides merdae ATCC 43184 strain=ATCC 43184, ASM15410v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,50ce726d38cb7266c6293b4a9508fccb,0.844753016162076,3631000,5,227117000,,SRS017103.tar.bz2,afded2d0,604859000
3542000,0.005855910220398473,0.6432982201235017,0.005855910220398473,0.005855910220398473,,,,"GCF_009695545.1 Victivallaceae bacterium BBE-744-WT-12 strain=BBE-744-WT-12, ASM969554v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,2e21b560563bbc94b08ae516434585ff,0.6432982201235017,3542000,6,223575000,,SRS017103.tar.bz2,afded2d0,604859000
3518000,0.005816231551485553,0.7398479913137893,0.0056327177077632965,0.0056327177077632965,,,,"GCF_000154205.1 Bacteroides uniformis ATCC 8492 strain=ATCC 8492, ASM15420v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,2e2ee99950af50be6093dcb7d1a24282,0.7639522258414767,3407000,7,220168000,,SRS017103.tar.bz2,afded2d0,604859000
3528000,0.00583276433019927,0.7401679186920017,0.005538480869095111,0.005538480869095111,,,,"GCF_002222615.2 Bacteroides caccae strain=ATCC 43185, ASM222261v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,47030cb09435e5a03e1ce6a49f0753a5,0.7794962439239947,3350000,8,216818000,,SRS017103.tar.bz2,afded2d0,604859000
3116000,0.00515161384719414,0.7715559960356789,0.005148307291451396,0.005148307291451396,,,,"GCF_013304735.1 Blautia luti strain=MSK.16.34, ASM1330473v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,dd362ff77f4bcc80ca1e3387a9b01f6e,0.7720515361744301,3114000,9,213704000,,SRS017103.tar.bz2,afded2d0,604859000
