intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
1554000,0.06325043754324555,0.9767441860465116,0.06325043754324555,0.06325043754324555,,,,"GCF_001436455.1 Lactobacillus jensenii DSM 20557 strain=DSM 20557, ASM143645v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,02ae1dee237653b18076f43ca5e8d71b,0.9767441860465116,1554000,0,6178000,,SRS015054.tar.bz2,cd4551ce,24569000
1393000,0.05669746428426065,0.2151019147621989,0.05669746428426065,0.05669746428426065,,,,"GCF_001439845.1 Pseudomonas lactis strain=DSM 29167, MG336",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,d5aef4ee8ee00ca6557b5a8fe4179568,0.2151019147621989,1393000,1,4785000,,SRS015054.tar.bz2,cd4551ce,24569000
1382000,0.05624974561439212,0.6568160152526216,0.056086938825349014,0.056086938825349014,,,,"GCF_018987235.1 Lactobacillus crispatus strain=ATCC 33820, ASM1898723v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,6b44659d997543a9bf23901261a5ef0d,0.6587225929456625,1378000,2,3407000,,SRS015054.tar.bz2,cd4551ce,24569000
1194000,0.04859782652936628,0.2444216990788127,0.04859782652936628,0.04859782652936628,,,,"GCF_001632805.1 Mycobacteroides chelonae CCUG 47445 strain=CCUG 47445, ASM163280v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,08be43726a16e45e243f5b26b431a830,0.2444216990788127,1194000,3,2213000,,SRS015054.tar.bz2,cd4551ce,24569000
431000,0.017542431519394358,0.6019553072625698,0.017542431519394358,0.017542431519394358,,,,"GCF_000019345.1 Ureaplasma parvum serovar 3 str. ATCC 27815 strain=ATCC 27815, ASM1934v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,9e3553982cc8560db06ccfa0271dd519,0.6019553072625698,431000,4,1782000,,SRS015054.tar.bz2,cd4551ce,24569000
974000,0.039643453131995604,0.05123825789923143,0.012210509178232732,0.012210509178232732,,,,"GCF_904063055.1 Pseudomonas sp. V5/DAB/2/5 strain=V5/DAB/2/5, V5",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,7f5a3153366e663e263351e2ee1983fa,0.1663535439795047,300000,5,1482000,,SRS015054.tar.bz2,cd4551ce,24569000
203000,0.008262444543937483,0.028254288597376387,0.00683788513981033,0.00683788513981033,,,,"GCF_013523055.1 Pseudomonas capeferrum strain=20A1, 20A1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,69a4ef34eaa943a48bdaa094e833efba,0.0341405987218298,168000,6,1314000,,SRS015054.tar.bz2,cd4551ce,24569000
868000,0.035329073222353374,0.02464667356084109,0.0058203427082909355,0.0058203427082909355,,,,"GCF_001902145.1 Pseudomonas fluorescens strain=EK007-RG4, ASM190214v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,676e82213fef82e29f6b18a791538f4d,0.14960358497069975,143000,7,1171000,,SRS015054.tar.bz2,cd4551ce,24569000
439000,0.017868045097480564,0.016234733392910337,0.00443648500142456,0.00443648500142456,,,,"GCF_900105675.1 Pseudomonas synxantha strain=LMG 2190, IMG-taxon 2667527385 annotated assembly",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,6841f7cb3ab5794b6b900f53f65e42e3,0.06538576109621685,109000,8,1062000,,SRS015054.tar.bz2,cd4551ce,24569000
442000,0.017990150189262893,0.02201193170129603,0.004355081606903008,0.004355081606903008,,,,"GCF_002356335.1 [Mycobacterium] stephanolepidis strain=NJB0901, ASM235633v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,ec04d518afed30f69db1505c7d22e83e,0.09092779263526024,107000,9,955000,,SRS015054.tar.bz2,cd4551ce,24569000
141000,0.005738939313769384,0.01271808250448394,0.0031747323863405104,0.0031747323863405104,,,,"GCF_000621225.1 Pseudomonas mosselii DSM 17497 strain=DSM 17497, ASM62122v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,9298a5b2e3e7eaee0a100546ed6edb1d,0.022990379911951738,78000,10,877000,,SRS015054.tar.bz2,cd4551ce,24569000
62000,0.002523505230168098,0.008559622195985833,0.002360698441124995,0.002360698441124995,,,,"GCF_001457475.1 Achromobacter xylosoxidans strain=NCTC10807, NCTC10807",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,6dd0a7ca6850c99ecb90e4706a47c1d3,0.009149940968122786,58000,11,819000,,SRS015054.tar.bz2,cd4551ce,24569000
58000,0.002360698441124995,0.011370436864153202,0.0023199967438642193,0.0023199967438642193,,,,"GCF_001468225.1 Sphingopyxis sp. H053 strain=H053, ASM146822v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,33e2592f14ff92155e8a8a49c16a0e70,0.011569918212647117,57000,12,762000,,SRS015054.tar.bz2,cd4551ce,24569000
53000,0.002157189954821116,0.009610053594529662,0.0021164882575603404,0.0021164882575603404,,,,"GCF_000315525.1 Sphingobium yanoikuyae ATCC 51230 strain=ATCC 51230, Sphi_yano_ATCC_51230_V1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,160aed2eaace5a7b9828d275b3e61192,0.009794862317501386,52000,13,710000,,SRS015054.tar.bz2,cd4551ce,24569000
