intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
5021000,0.005117396395909752,0.7734134319162046,0.005117396395909752,0.005117396395909752,,,,"GCF_001314995.1 Bacteroides ovatus strain=ATCC 8483, ASM131499v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,514bdd6aa640f40cc6414be0e11ec2f6,0.7734134319162046,5021000,0,197007000,,SRS045645.tar.bz2,f558c8fd,981163000
4794000,0.004886038303523472,0.7466666666666667,0.004794310425484859,0.004794310425484859,,,,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,df098e390010d8add7b59e4ff0574d30,0.7609523809523809,4704000,1,192303000,,SRS045645.tar.bz2,f558c8fd,981163000
4368000,0.004451859680807369,0.723071752646614,0.004385611768890592,0.004385611768890592,,,,"GCF_000172175.1 Bacteroides intestinalis DSM 17393 strain=DSM 17393, ASM17217v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,ddc3bbfa80864ba686c6a00380ae271a,0.7339942866745085,4303000,2,188000000,,SRS045645.tar.bz2,f558c8fd,981163000
3679000,0.0037496318144895394,0.7266,0.0037027486768253593,0.0037027486768253593,,,,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,960cc77fc7b96d595712107aaa1524b5,0.7358,3633000,3,184367000,,SRS045645.tar.bz2,f558c8fd,981163000
3682000,0.00375268941042416,0.780159080866107,0.003598790415048264,0.003598790415048264,,,,"GCF_002222615.2 Bacteroides caccae strain=ATCC 43185, ASM222261v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,47030cb09435e5a03e1ce6a49f0753a5,0.8135218736190897,3531000,4,180836000,,SRS045645.tar.bz2,f558c8fd,981163000
3684000,0.003754727807713907,0.8035511040291372,0.0035977712164033905,0.0035977712164033905,,,,"GCF_000154105.1 Parabacteroides merdae ATCC 43184 strain=ATCC 43184, ASM15410v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,50ce726d38cb7266c6293b4a9508fccb,0.8386068745731846,3530000,5,177306000,,SRS045645.tar.bz2,f558c8fd,981163000
3367000,0.0034316418372890133,0.7821712681328966,0.0034071810698120494,0.0034071810698120494,,,,"GCF_000190535.1 Odoribacter splanchnicus DSM 20712 strain=DSM 220712, ASM19053v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,b37a0141517537faad74a6d2ac4d5c41,0.7877866167524568,3343000,6,173963000,,SRS045645.tar.bz2,f558c8fd,981163000
4620000,0.004708697739315486,0.5492173913043479,0.0032186293205104556,0.0032186293205104556,,,,"GCF_000210075.1 Bacteroides xylanisolvens XB1A strain=XB1A, ASM21007v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,c08f8e47dd318b08d89c36c36e6da9e1,0.8034782608695652,3158000,7,170805000,,SRS045645.tar.bz2,f558c8fd,981163000
3284000,0.0033470483497645143,0.6781758957654723,0.0031829573679398836,0.0031829573679398836,,,,"GCF_000154205.1 Bacteroides uniformis ATCC 8492 strain=ATCC 8492, ASM15420v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,2e2ee99950af50be6093dcb7d1a24282,0.7131378935939197,3123000,8,167682000,,SRS045645.tar.bz2,f558c8fd,981163000
3354000,0.003418392254905658,0.6913773796192609,0.0031462662167244383,0.0031462662167244383,,,,"GCF_000382445.1 Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 strain=DSM 17679, Bact_mass_DSM_17679_V1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,a65db27ac6f6490cca7eeb016c93eea7,0.7511758118701007,3087000,9,164595000,,SRS045645.tar.bz2,f558c8fd,981163000
