intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
2413000,0.007141525320895103,0.795844327176781,0.007141525320895103,0.007141525320895103,,,,"GCF_005696555.1 Actinomyces sp. oral taxon 171 str. F0337 strain=F0337, ASM569655v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,addc21e0789598ec415298641d9774f5,0.795844327176781,2413000,0,131315000,,SRS063215.tar.bz2,9a19c10b,337883000
2328000,0.006889958950287526,0.8415913200723327,0.006886999345927436,0.006886999345927436,,,,"GCF_013410305.1 Corynebacterium durum strain=DSM 45333, ASM1341030v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,bb2dbb46a577f5244bb32a0d740b2c37,0.8419529837251356,2327000,1,128988000,,SRS063215.tar.bz2,9a19c10b,337883000
2315000,0.006851484093606366,0.8207312744053958,0.0068426052805261,0.0068426052805261,,,,"GCF_011612265.2 Corynebacterium matruchotii strain=ATCC 14266, ASM1161226v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,db37b4d014ce2defcf45ffa5d152f30d,0.8217962371317004,2312000,2,126676000,,SRS063215.tar.bz2,9a19c10b,337883000
2289000,0.006774534380244049,0.7064814814814815,0.006774534380244049,0.006774534380244049,,,,"GCF_001006485.1 Tannerella forsythia strain=ATCC 43037, ASM100648v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,4e74fdb3309daada64e1571432f7b9b0,0.7064814814814815,2289000,3,124387000,,SRS063215.tar.bz2,9a19c10b,337883000
2310000,0.006836686071805921,0.6664702416028285,0.006694625062521642,0.006694625062521642,,,,"GCF_000269805.1 Actinomyces massiliensis 4401292 strain=4401292, ASM26980v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,b8d9b3912ab1d72c40680ab960f15ed9,0.6806128461991751,2262000,4,122125000,,SRS063215.tar.bz2,9a19c10b,337883000
2168000,0.006416422252673262,0.6371134020618556,0.006401624230872817,0.006401624230872817,,,,"GCA_905372155.1 Propionibacteriaceae bacterium, SRR9217400-mag-bin.2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,23e1e0d6e9d7cbf53b473aa1261e1f83,0.6385861561119293,2163000,5,119962000,,SRS063215.tar.bz2,9a19c10b,337883000
2287000,0.006768615171523871,0.677892630876959,0.006016875664061228,0.006016875664061228,,,,"GCF_900323545.1 Actinomyces sp. Marseille-P3109 strain=Marseille-P3109, PRJEB18270",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,8b694200dd8677bccd4acb9070a4d33f,0.7625875291763922,2033000,6,117929000,,SRS063215.tar.bz2,9a19c10b,337883000
1882000,0.005569975405687768,0.749800796812749,0.005569975405687768,0.005569975405687768,,,,"GCF_013394795.1 Leptotrichia sp. oral taxon 223 strain=F0708, ASM1339479v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,8d913e4c5a467158fd221f95e71803e6,0.749800796812749,1882000,7,116047000,,SRS063215.tar.bz2,9a19c10b,337883000
1846000,0.005463429648724558,0.4720942140296979,0.005457510440004381,0.005457510440004381,,,,"GCF_000312305.1 Prevotella conceptionensis 9403948 strain=9403948, ASM31230v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,79fd310c646893da4a3f0a8fc81b14da,0.4726062467997952,1844000,8,114203000,,SRS063215.tar.bz2,9a19c10b,337883000
1798000,0.005321368639440279,0.7166799680766162,0.005315449430720101,0.005315449430720101,,,,"GCF_000158275.2 Fusobacterium nucleatum subsp. animalis 7_1 strain=7_1, ASM15827v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,caec8a9ab55b83745d586cafa31a802f,0.7174780526735834,1796000,9,112407000,,SRS063215.tar.bz2,9a19c10b,337883000
1793000,0.005306570617639834,0.7780678851174935,0.005291772595839388,0.005291772595839388,,,,"GCF_000466165.1 Actinobaculum sp. oral taxon 183 str. F0552 strain=F0552, ASM46616v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,aed3f0e767fa832623733db8d6812289,0.7802436901653612,1788000,10,110619000,,SRS063215.tar.bz2,9a19c10b,337883000
1783000,0.0052769745740389425,0.5983881799865681,0.005274014969678853,0.005274014969678853,,,,"GCF_000185385.1 Lachnoanaerobaculum saburreum DSM 3986 strain=DSM 3986, ASM18538v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,689ea78af752316e46e3e8f658080960,0.5987239758226998,1782000,11,108837000,,SRS063215.tar.bz2,9a19c10b,337883000
2280000,0.006747897941003247,0.5569981000633312,0.005205944069396803,0.005205944069396803,,,,"GCF_000195595.1 Actinomyces sp. oral taxon 170 str. F0386 strain=F0386, ASM19559v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,cac791793cf58055edb445016e628eae,0.7219759341355289,1759000,12,107078000,,SRS063215.tar.bz2,9a19c10b,337883000
1726000,0.005108277125513861,0.7273497036409822,0.0050846002906331485,0.0050846002906331485,,,,"GCF_001274535.1 Leptotrichia sp. oral taxon 212 strain=W10393, ASM127453v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,628c4b9cb0d1d0471b76cc307aaa0977,0.7307366638441999,1718000,13,105360000,,SRS063215.tar.bz2,9a19c10b,337883000
1695000,0.005016529390351098,0.6517509727626459,0.004957337303149315,0.004957337303149315,,,,"GCF_000220235.1 Prevotella nigrescens ATCC 33563 strain=ATCC 33563, ASM22023v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,8814fea6230158cc3d23dbea0337a6b7,0.6595330739299611,1675000,14,103685000,,SRS063215.tar.bz2,9a19c10b,337883000
