intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
2356000,0.12150593089221248,0.9695473251028807,0.12150593089221248,0.12150593089221248,,,,"GCF_003030305.1 Cutibacterium acnes strain=ATCC 6919, ASM303030v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,ff021938b2e5aeb2c3d43194bd8f6fed,0.9695473251028807,2356000,0,4230000,,SRS054061.tar.bz2,5f1cc44b,19390000
1535000,0.07916451779267664,0.9777070063694268,0.07916451779267664,0.07916451779267664,,,,"GCA_003241315.1 Lawsonella clevelandensis, ASM324131v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,615e5c6c38f626bff2360eec57680c79,0.9777070063694268,1535000,1,2695000,,SRS054061.tar.bz2,5f1cc44b,19390000
835000,0.04306343476018566,0.3535139712108383,0.04306343476018566,0.04306343476018566,,,,"GCF_006742205.1 Staphylococcus epidermidis strain=NBRC 100911, ASM674220v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,573514f3d349904ef56eb74c28c247d7,0.3535139712108383,835000,2,1860000,,SRS054061.tar.bz2,5f1cc44b,19390000
385000,0.019855595667870037,0.1677762982689747,0.019494584837545126,0.019494584837545126,,,,"GCF_900186975.1 Cutibacterium granulosum strain=NCTC11865, 50569_F01",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,737acad50d16ca56da72f9d2a7ffd059,0.1708832667554372,378000,3,1482000,,SRS054061.tar.bz2,5f1cc44b,19390000
372000,0.01918514698298092,0.15413377648525134,0.019133574007220218,0.019133574007220218,,,,"GCF_000159115.1 Corynebacterium accolens ATCC 49725 strain=ATCC 49725, ASM15911v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,30fc14d53964d66f039fe9009573cee3,0.1545492314083922,371000,4,1111000,,SRS054061.tar.bz2,5f1cc44b,19390000
283000,0.014595152140278494,0.09928812289246909,0.013666838576585868,0.013666838576585868,,,,"GCF_000159135.1 Corynebacterium striatum ATCC 6940 strain=ATCC 6940, ASM15913v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,e08e14b1e8a56054670825cedada6e6e,0.10603222180591983,265000,5,846000,,SRS054061.tar.bz2,5f1cc44b,19390000
190000,0.009798865394533264,0.06941431670281996,0.008251676121712223,0.008251676121712223,,,,"GCF_016127015.1 Corynebacterium tuberculostearicum strain=FDAARGOS_993, ASM1612701v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,74c4ea8211b98e35d7dda10fb5dc1861,0.0824295010845987,160000,6,686000,,SRS054061.tar.bz2,5f1cc44b,19390000
143000,0.0073749355337802995,0.058722674667809685,0.007065497679216091,0.007065497679216091,,,,"GCF_000023145.1 Corynebacterium kroppenstedtii DSM 44385 strain=DSM 44385, ASM2314v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,0126fa0b740439720f7ba37f50cfbe3d,0.06129447063866267,137000,7,549000,,SRS054061.tar.bz2,5f1cc44b,19390000
176000,0.009076843733883445,0.04016994978756277,0.005363589479112945,0.005363589479112945,,,,"GCF_002154655.1 Corynebacterium kefirresidentii strain=SB, ASM215465v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,6a7c544dce2b6d683a1acb703e969a91,0.06797991502510622,104000,8,445000,,SRS054061.tar.bz2,5f1cc44b,19390000
168000,0.008664259927797834,0.026777875329236173,0.003145951521402785,0.003145951521402785,,,,"GCF_016894265.1 Corynebacterium tuberculostearicum strain=FDAARGOS_1198, ASM1689426v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,5f9b13a23691e04da6c85fdb2677bf38,0.07374890254609306,61000,9,384000,,SRS054061.tar.bz2,5f1cc44b,19390000
133000,0.0068592057761732855,0.022946859903381644,0.0029396596183599794,0.0029396596183599794,,,,"GCF_016889405.1 Corynebacterium kroppenstedtii strain=FDAARGOS_1194, ASM1688940v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,e74f70f145325161d930ca2b3ad47611,0.0535426731078905,57000,10,327000,,SRS054061.tar.bz2,5f1cc44b,19390000
139000,0.007168643630737493,0.02134959969500572,0.002888086642599278,0.002888086642599278,,,,"GCF_008326345.1 Cutibacterium sp. M12 strain=M12, ASM832634v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,9a7d83510c12b8ec999fdb0e9d4cad82,0.05299275638581777,56000,11,271000,,SRS054061.tar.bz2,5f1cc44b,19390000
