intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
1506000,0.05891327309001291,0.6197530864197531,0.05891327309001291,0.05891327309001291,,,,"GCF_003030305.1 Cutibacterium acnes strain=ATCC 6919, ASM303030v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,ff021938b2e5aeb2c3d43194bd8f6fed,0.6197530864197531,1506000,0,6411000,,SRS012663.tar.bz2,920cd53b,25563000
1224000,0.04788170402534914,0.5442418852823477,0.04788170402534914,0.04788170402534914,,,,"GCF_000688415.1 Corynebacterium pseudodiphtheriticum DSM 44287 strain=DSM 44287, ASM68841v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,959fe9cdced42dc4a88ae7978625c47e,0.5442418852823477,1224000,1,5187000,,SRS012663.tar.bz2,920cd53b,25563000
1129000,0.044165395297891485,0.46364769422517654,0.04365684778781833,0.04365684778781833,,,,"GCF_000159115.1 Corynebacterium accolens ATCC 49725 strain=ATCC 49725, ASM15911v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,30fc14d53964d66f039fe9009573cee3,0.46904860822600747,1116000,2,4071000,,SRS012663.tar.bz2,920cd53b,25563000
1067000,0.04174001486523491,0.6789808917197452,0.041700895825998514,0.041700895825998514,,,,"GCA_003241315.1 Lawsonella clevelandensis, ASM324131v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,615e5c6c38f626bff2360eec57680c79,0.6796178343949044,1066000,3,3005000,,SRS012663.tar.bz2,920cd53b,25563000
1010000,0.039510229628760316,0.5561674008810573,0.039510229628760316,0.039510229628760316,,,,"GCF_000245815.1 Dolosigranulum pigrum ATCC 51524 strain=ATCC 51524, Dolo_pigr_ATCC_51524_V1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,786730e4a7016d177710bc545c7918ca,0.5561674008810573,1010000,4,1995000,,SRS012663.tar.bz2,920cd53b,25563000
673000,0.026327113406094747,0.2849280270956816,0.026327113406094747,0.026327113406094747,,,,"GCF_006742205.1 Staphylococcus epidermidis strain=NBRC 100911, ASM674220v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,573514f3d349904ef56eb74c28c247d7,0.2849280270956816,673000,5,1322000,,SRS012663.tar.bz2,920cd53b,25563000
393000,0.015373782419903767,0.13943607570490538,0.014121973164339083,0.014121973164339083,,,,"GCF_002154655.1 Corynebacterium kefirresidentii strain=SB, ASM215465v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,6a7c544dce2b6d683a1acb703e969a91,0.15179606025492468,361000,6,961000,,SRS012663.tar.bz2,920cd53b,25563000
386000,0.015099949145248993,0.11561181434599156,0.0107186167507726,0.0107186167507726,,,,"GCF_001642025.1 [Propionibacterium] namnetense strain=NTS 31307302, ASM164202v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,ddeb72b30b6fb2c315bf4b2a7aa36fd8,0.16286919831223629,274000,7,687000,,SRS012663.tar.bz2,920cd53b,25563000
167000,0.006532879552478191,0.05761482675261886,0.005594022610804678,0.005594022610804678,,,,"GCF_002902325.1 Staphylococcus capitis subsp. capitis strain=NCTC 11045, ASM290232v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,ee650d57ebdb152533f91818a75ffcf6,0.06728444802578566,143000,8,544000,,SRS012663.tar.bz2,920cd53b,25563000
471000,0.018425067480342682,0.044902912621359224,0.0043422133552399956,0.0043422133552399956,,,,"GCF_000478175.1 Corynebacterium sp. KPL1814 strain=KPL1814, Cory_sp_KPL1814_V1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,4cde657a6de5dd95199d6e1d2ee0d378,0.19053398058252427,111000,9,433000,,SRS012663.tar.bz2,920cd53b,25563000
96000,0.00375542776669405,0.05260243632336656,0.0037163087274576538,0.0037163087274576538,,,,"GCF_900106515.1 Peptoniphilus lacydonensis strain=EL1, PRJEB16530",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,b4b406f34659b0ee300ff2dee0f6de99,0.053156146179401995,95000,10,338000,,SRS012663.tar.bz2,920cd53b,25563000
75000,0.0029339279427297266,0.03678273663560569,0.0029339279427297266,0.0029339279427297266,,,,"GCF_002386345.1 Streptococcus oralis strain=FDAARGOS_367, ASM238634v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,574c99593e991dd13455614261fa499f,0.03678273663560569,75000,11,263000,,SRS012663.tar.bz2,920cd53b,25563000
146000,0.005711379728513868,0.03026070763500931,0.002542737550365763,0.002542737550365763,,,,"GCA_900539985.1 uncultured Corynebacterium sp., UMGS194",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,1377a74b317342ccf673c632bc466ae1,0.06797020484171322,65000,12,198000,,SRS012663.tar.bz2,920cd53b,25563000
