intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
4853000,0.007127090728320236,0.7703174603174603,0.007127090728320236,0.007127090728320236,,,,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,df098e390010d8add7b59e4ff0574d30,0.7703174603174603,4853000,0,172803000,,SRS055982.tar.bz2,e9bb8102,680923000
4757000,0.006986105624277635,0.7386435331230284,0.00687742960657813,0.00687742960657813,,,,"GCA_902362375.1 Bacteroidaceae bacterium, MGYG-HGUT-00013",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,8182caaf670814ebbeb9046e1a4982b9,0.7503154574132492,4683000,1,168120000,,SRS055982.tar.bz2,e9bb8102,680923000
4321000,0.006345798276750822,0.7600725952813067,0.006150475163858468,0.006150475163858468,,,,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,f906f0ea3324bc6db880a742f3f0b0ba,0.7842105263157895,4188000,2,163932000,,SRS055982.tar.bz2,e9bb8102,680923000
4120000,0.006050610715161627,0.7840493161240609,0.0059771809734727715,0.0059771809734727715,,,,"GCF_000381365.1 Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988 strain=DSM 18765, Bact_saly_DSM_18765_V1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,364f6db3e1881c45e824633d261d9452,0.7936813716047004,4070000,3,159862000,,SRS055982.tar.bz2,e9bb8102,680923000
3637000,0.00534127941044729,0.7752982766239505,0.005153299271723822,0.005153299271723822,,,,"GCF_002222615.2 Bacteroides caccae strain=ATCC 43185, ASM222261v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,47030cb09435e5a03e1ce6a49f0753a5,0.8035793194874061,3509000,4,156353000,,SRS055982.tar.bz2,e9bb8102,680923000
3378000,0.004960913348499023,0.6546635182998819,0.004886015011976391,0.004886015011976391,,,,"GCF_000025985.1 Bacteroides fragilis NCTC 9343, ASM2598v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,dec6823a28f0aea55b13c3be158528c4,0.6646989374262101,3327000,5,153026000,,SRS055982.tar.bz2,e9bb8102,680923000
3208000,0.004711252226756917,0.7068062827225131,0.004559986958877876,0.004559986958877876,,,,"GCF_000154105.1 Parabacteroides merdae ATCC 43184 strain=ATCC 43184, ASM15410v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,50ce726d38cb7266c6293b4a9508fccb,0.7302526747097655,3105000,6,149921000,,SRS055982.tar.bz2,e9bb8102,680923000
3093000,0.004542363820872551,0.7180627047262518,0.004507117544861901,0.004507117544861901,,,,"GCF_000190535.1 Odoribacter splanchnicus DSM 20712 strain=DSM 220712, ASM19053v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,b37a0141517537faad74a6d2ac4d5c41,0.7236780533458119,3069000,7,146852000,,SRS055982.tar.bz2,e9bb8102,680923000
3104000,0.004558518364044099,0.6503800217155266,0.004398441527162396,0.004398441527162396,,,,"GCF_000154205.1 Bacteroides uniformis ATCC 8492 strain=ATCC 8492, ASM15420v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,2e2ee99950af50be6093dcb7d1a24282,0.6740499457111835,2995000,8,143857000,,SRS055982.tar.bz2,e9bb8102,680923000
2719000,0.0039931093530399175,0.6519733470015376,0.0037361052571289266,0.0037361052571289266,,,,"GCF_000154525.1 Bacteroides stercoris ATCC 43183 strain=ATCC 43183, ASM15452v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,833996f334f6bb11e70a26b47c63a989,0.6968221424910302,2544000,9,141313000,,SRS055982.tar.bz2,e9bb8102,680923000
