intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
4304000,0.006972197068242971,0.620620043258832,0.006972197068242971,0.006972197068242971,,,,"GCF_019129285.1 Bacteroides cellulosilyticus strain=MSK.18.13, ASM1912928v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,9ab92f56feaf64ea8b87f2f714798326,0.620620043258832,4304000,0,103035000,,SRS058723.tar.bz2,7133516e,617309000
3801000,0.006157370133919966,0.7586,0.006144410659815425,0.006144410659815425,,,,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,960cc77fc7b96d595712107aaa1524b5,0.7602,3793000,1,99242000,,SRS058723.tar.bz2,7133516e,617309000
3726000,0.006035875064189895,0.7288469106650924,0.006000236510402408,0.006000236510402408,,,,"GCF_000025985.1 Bacteroides fragilis NCTC 9343, ASM2598v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,dec6823a28f0aea55b13c3be158528c4,0.7331759149940968,3704000,2,95538000,,SRS058723.tar.bz2,7133516e,617309000
3698000,0.005990516904824003,0.8099867432611577,0.005938679008405839,0.005938679008405839,,,,"GCF_002222615.2 Bacteroides caccae strain=ATCC 43185, ASM222261v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,47030cb09435e5a03e1ce6a49f0753a5,0.8170570039770216,3666000,3,91872000,,SRS058723.tar.bz2,7133516e,617309000
3624000,0.005870641769356999,0.739897435897436,0.0058431028868848505,0.0058431028868848505,,,,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,5feebdfe795727335c87e462e7a7cc14,0.7433846153846154,3607000,4,88265000,,SRS058723.tar.bz2,7133516e,617309000
3234000,0.005238867406760633,0.6755700325732898,0.0050396154924033185,0.0050396154924033185,,,,"GCF_000154205.1 Bacteroides uniformis ATCC 8492 strain=ATCC 8492, ASM15420v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,2e2ee99950af50be6093dcb7d1a24282,0.7022801302931596,3111000,5,85154000,,SRS058723.tar.bz2,7133516e,617309000
3050000,0.004940799502356194,0.8425414364640884,0.004940799502356194,0.004940799502356194,,,,"GCF_005121165.2 Dysosmobacter welbionis strain=J115, ASM512116v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,74059216b7cd65a7ff314267c1b83b8e,0.8425414364640884,3050000,6,82104000,,SRS058723.tar.bz2,7133516e,617309000
2371000,0.0038408641377332907,0.6527545909849749,0.0038003657811566008,0.0038003657811566008,,,,"GCF_000210575.1 Alistipes shahii WAL 8301 strain=WAL 8301, ASM21057v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,f60fb0b483556302bfa50a16a12cba0b,0.6597106288258208,2346000,7,79758000,,SRS058723.tar.bz2,7133516e,617309000
2302000,0.003729088673581626,0.6869955156950672,0.0037226089365293554,0.0037226089365293554,,,,"GCF_001406815.1 Roseburia faecis strain=M72, M72",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,2761b9bfb8ee41b7d2e36ef75953884e,0.6881913303437968,2298000,8,77460000,,SRS058723.tar.bz2,7133516e,617309000
2253000,0.0036497118946913136,0.8568147013782542,0.0036254128807452993,0.0036254128807452993,,,,"GCF_000153925.1 [Ruminococcus] torques ATCC 27756 strain=ATCC 27756, ASM15392v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,09a733b1bc16d57b28af752939010678,0.8625574272588055,2238000,9,75222000,,SRS058723.tar.bz2,7133516e,617309000
2148000,0.0034796187970692147,0.7912495365220615,0.0034569397173862685,0.0034569397173862685,,,,"GCA_900112995.1 Lactobacillus rogosae strain=ATCC 27753, IMG-taxon 2597490368 annotated assembly",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,c122ecbf66d016ce29333bc145978b5a,0.796440489432703,2134000,10,73088000,,SRS058723.tar.bz2,7133516e,617309000
2127000,0.0034456001775447953,0.506416584402764,0.003324105107814725,0.003324105107814725,,,,"GCF_000174195.1 Roseburia inulinivorans DSM 16841 strain=DSM 16841, ASM17419v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,2297ea50ecdd1c8050ea75a720bbf9de,0.5249259624876604,2052000,11,71036000,,SRS058723.tar.bz2,7133516e,617309000
2087000,0.003380802807022091,0.600059119125037,0.0032884665540272376,0.0032884665540272376,,,,"GCA_003573975.1 Clostridiales bacterium CCNA10 strain=CCNA10, ASM357397v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,ba9c097781d61e9512f594f3c5dee5f9,0.6169080697605676,2030000,12,69006000,,SRS058723.tar.bz2,7133516e,617309000
1943000,0.003147532273140356,0.8896014658726523,0.0031459123388772885,0.0031459123388772885,,,,"GCF_000425045.1 Acidaminococcus intestini DSM 21505 strain=DSM 21505, ASM42504v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,a8e6cc355921b2925f334740aa58170e,0.8900595510765003,1942000,13,67064000,,SRS058723.tar.bz2,7133516e,617309000
2013000,0.0032609276715550883,0.5029846872566831,0.003139432601825018,0.003139432601825018,,,,"GCF_000239295.1 Flavonifractor plautii ATCC 29863 strain=ATCC 29863, ASM23929v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,2de6b86d95365c349243cb609e5c2a62,0.5224500389307033,1938000,14,65126000,,SRS058723.tar.bz2,7133516e,617309000
1988000,0.0032204293149783983,0.636150234741784,0.003073015297039246,0.003073015297039246,,,,"GCF_009680455.1 Lachnospira eligens strain=BIOML-A1, ASM968045v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,202b4a96ab763ae8b9d9aa34459e999a,0.6666666666666666,1897000,15,63229000,,SRS058723.tar.bz2,7133516e,617309000
1910000,0.003094074442459125,0.5403857745629898,0.0029045421336802153,0.0029045421336802153,,,,"GCA_000020605.1 [Eubacterium] rectale ATCC 33656 strain=ATCC 33656, ASM2060v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,c7f0f63b1e20051e05be14074e3f6057,0.5756479807112719,1793000,16,61436000,,SRS058723.tar.bz2,7133516e,617309000
1788000,0.0028964424623648772,0.41722565065736517,0.0025189977790701255,0.0025189977790701255,,,,"GCF_000374505.1 Alistipes onderdonkii WAL 8169 = DSM 19147 strain=DSM 19147, ASM37450v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,73b1fac0a2937ddee8501416d411f874,0.4797424201770861,1555000,17,59881000,,SRS058723.tar.bz2,7133516e,617309000
1542000,0.0024979386336502463,0.7207670720299345,0.002496318699387179,0.002496318699387179,,,,"GCF_007164725.1 Dialister hominis strain=5BBH33, ASM716472v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,c5df505dd06ebc4c265f01d9e2dc2f2f,0.7212347988774556,1541000,18,58340000,,SRS058723.tar.bz2,7133516e,617309000
1551000,0.002512518042017855,0.5224679029957204,0.002373203695394041,0.002373203695394041,,,,"GCF_014287955.1 Lachnospira sp. NSJ-43 strain=NSJ-43, ASM1428795v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,7ab97adfe1aa84492d9fd6e33d09a40b,0.5531383737517832,1465000,19,56875000,,SRS058723.tar.bz2,7133516e,617309000
