intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
4987000,0.008889451374504904,0.7915873015873016,0.008889451374504904,0.008889451374504904,,,,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,df098e390010d8add7b59e4ff0574d30,0.7915873015873016,4987000,0,119400000,,SRS018575.tar.bz2,57300856,561002000
4295000,0.007655944185582226,0.7705989110707804,0.007568600468447528,0.007568600468447528,,,,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,f906f0ea3324bc6db880a742f3f0b0ba,0.779491833030853,4246000,1,115154000,,SRS018575.tar.bz2,57300856,561002000
3790000,0.006755769141642989,0.8106406080347448,0.006654165225792421,0.006654165225792421,,,,"GCF_000154205.1 Bacteroides uniformis ATCC 8492 strain=ATCC 8492, ASM15420v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,2e2ee99950af50be6093dcb7d1a24282,0.8230184581976113,3733000,2,111421000,,SRS018575.tar.bz2,57300856,561002000
3626000,0.006463435067967672,0.544362292051756,0.006299442782735178,0.006299442782735178,,,,"GCF_001314995.1 Bacteroides ovatus strain=ATCC 8483, ASM131499v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,514bdd6aa640f40cc6414be0e11ec2f6,0.5585335797905114,3534000,3,107887000,,SRS018575.tar.bz2,57300856,561002000
3469000,0.006183578668168741,0.7087179487179487,0.00615862332041597,0.00615862332041597,,,,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,5feebdfe795727335c87e462e7a7cc14,0.7115897435897436,3455000,4,104432000,,SRS018575.tar.bz2,57300856,561002000
3114000,0.0055507823501520495,0.5841470419299253,0.00543848328526458,0.00543848328526458,,,,"GCF_002849695.1 Bacteroides fragilis strain=Q1F2, ASM284969v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,bc5fb9c40fa03dfb3e62b70892a7ac0e,0.5962090752441126,3051000,5,101381000,,SRS018575.tar.bz2,57300856,561002000
2926000,0.005215667680329126,0.8082872928176795,0.005215667680329126,0.005215667680329126,,,,"GCF_005121165.2 Dysosmobacter welbionis strain=J115, ASM512116v2",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,74059216b7cd65a7ff314267c1b83b8e,0.8082872928176795,2926000,6,98455000,,SRS018575.tar.bz2,57300856,561002000
2504000,0.00446344219806703,0.5438197131800592,0.004258451841526412,0.004258451841526412,,,,"GCF_000154105.1 Parabacteroides merdae ATCC 43184 strain=ATCC 43184, ASM15410v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,50ce726d38cb7266c6293b4a9508fccb,0.5699977236512633,2389000,7,96066000,,SRS018575.tar.bz2,57300856,561002000
2392000,0.004263799416044862,0.5877824683387137,0.004219236295057772,0.004219236295057772,,,,"GCA_003584705.1 Lachnospiraceae bacterium GAM79 strain=GAM79, ASM358470v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,e70cebeab558f667b40dfb9cb7c5e9f2,0.5939905636950583,2367000,8,93699000,,SRS018575.tar.bz2,57300856,561002000
2354000,0.004196063472144484,0.5922580645161291,0.00409089450661495,0.00409089450661495,,,,"GCF_003473545.1 Clostridium sp. AM22-11AC strain=AM22-11AC, ASM347354v1",/mnt/HDD/kia/HMP_reference/gtdb-rs207.genomic-reps.dna.k31.zip,873a8b7cc5e0a6e07152a8bfd5c774b1,0.6074838709677419,2295000,9,91404000,,SRS018575.tar.bz2,57300856,561002000
